Building,Floor,Suite,Room,Bed,Room Type,"Suite Size (ifapplicable)",Room Category,Community
GREGORIAN QUAD,GREG A FL 4,GREG A 408A,GREG A 408A,GREG A 408A-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 4,GREG A 408A,GREG A 408A,GREG A 408A-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 4,GREG A 408F,GREG A 408F,GREG A 408F-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 4,GREG A 408F,GREG A 408F,GREG A 408F-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 4,GREG A 409,GREG A 409,GREG A 409-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 4,GREG A 409,GREG A 409,GREG A 409-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 4,GREG A 410,GREG A 410,GREG A 410-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 4,GREG A 410,GREG A 410,GREG A 410-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 501,GREG A 501,GREG A 501-1,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 501,GREG A 501,GREG A 501-2,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 501,GREG A 501,GREG A 501-3,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 502,GREG A 502,GREG A 502-1,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 502,GREG A 502,GREG A 502-2,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 502,GREG A 502,GREG A 502-3,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 503,GREG A 503,GREG A 503-1,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 503,GREG A 503,GREG A 503-2,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 503,GREG A 503,GREG A 503-3,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 506,GREG A 506,GREG A 506-1,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 506,GREG A 506,GREG A 506-2,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 506,GREG A 506,GREG A 506-3,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 507,GREG A 507,GREG A 507-1,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 507,GREG A 507,GREG A 507-2,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 507,GREG A 507,GREG A 507-3,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 509,GREG A 509,GREG A 509-1,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 509,GREG A 509,GREG A 509-2,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 509,GREG A 509,GREG A 509-3,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 510,GREG A 510,GREG A 510-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 510,GREG A 510,GREG A 510-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 511,GREG A 511,GREG A 511-1,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 511,GREG A 511,GREG A 511-2,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 5,GREG A 511,GREG A 511,GREG A 511-3,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 601,GREG A 601,GREG A 601-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 601,GREG A 601,GREG A 601-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 603,GREG A 603,GREG A 603-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 603,GREG A 603,GREG A 603-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 604,GREG A 604,GREG A 604-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 604,GREG A 604,GREG A 604-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 605,GREG A 605,GREG A 605-1,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 605,GREG A 605,GREG A 605-2,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 605,GREG A 605,GREG A 605-3,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 606,GREG A 606,GREG A 606-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 606,GREG A 606,GREG A 606-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 608,GREG A 608,GREG A 608-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 608,GREG A 608,GREG A 608-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 610,GREG A 610,GREG A 610-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 610,GREG A 610,GREG A 610-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 611,GREG A 611,GREG A 611-1,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 611,GREG A 611,GREG A 611-2,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG A FL 6,GREG A 611,GREG A 611,GREG A 611-3,Triple,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 1,GREG B 105,GREG B 105 105C,GREG B 105 105C-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 1,GREG B 105,GREG B 105 105D,GREG B 105 105D-1,Single (Suite/Apartment),4.0,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 2,GREG B 205,GREG B 205 205C,GREG B 205 205C-1,Single (Suite/Apartment),4.0,Male,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 2,GREG B 205,GREG B 205 205D,GREG B 205 205D-1,Single (Suite/Apartment),4.0,Male,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 3,GREG B 305,GREG B 305 305C,GREG B 305 305C-1,Single (Suite/Apartment),4.0,Male,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 3,GREG B 305,GREG B 305 305D,GREG B 305 305D-1,Single (Suite/Apartment),4.0,Male,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 4,GREG B 401,GREG B 401,GREG B 401-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 4,GREG B 401,GREG B 401,GREG B 401-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 4,GREG B 402,GREG B 402,GREG B 402-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 4,GREG B 402,GREG B 402,GREG B 402-2,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 4,GREG B 405,GREG B 405,GREG B 405-1,Double,,CoEd,Spring General Housing Selection
GREGORIAN QUAD,GREG B FL 4,GREG B 405,GREG B 405,GREG B 405-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 113,HARKNESS 113,HARKNESS 113-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 113,HARKNESS 113,HARKNESS 113-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 114B,HARKNESS 114B,HARKNESS 114B-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 117,HARKNESS 117,HARKNESS 117-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 1,HARKNESS 117,HARKNESS 117,HARKNESS 117-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 213,HARKNESS 213,HARKNESS 213-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 213,HARKNESS 213,HARKNESS 213-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 214,HARKNESS 214,HARKNESS 214-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 214,HARKNESS 214,HARKNESS 214-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 217,HARKNESS 217,HARKNESS 217-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 217,HARKNESS 217,HARKNESS 217-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 230,HARKNESS 230,HARKNESS 230-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 2,HARKNESS 230,HARKNESS 230,HARKNESS 230-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 301,HARKNESS 301,HARKNESS 301-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 301,HARKNESS 301,HARKNESS 301-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 302,HARKNESS 302,HARKNESS 302-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 302,HARKNESS 302,HARKNESS 302-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 303,HARKNESS 303,HARKNESS 303-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 306A,HARKNESS 306A,HARKNESS 306A-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 306B,HARKNESS 306B,HARKNESS 306B-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 307,HARKNESS 307,HARKNESS 307-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 307,HARKNESS 307,HARKNESS 307-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 308,HARKNESS 308,HARKNESS 308-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 308,HARKNESS 308,HARKNESS 308-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 310,HARKNESS 310,HARKNESS 310-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 312,HARKNESS 312,HARKNESS 312-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 314,HARKNESS 314,HARKNESS 314-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 314,HARKNESS 314,HARKNESS 314-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 319,HARKNESS 319,HARKNESS 319-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 320,HARKNESS 320,HARKNESS 320-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 323,HARKNESS 323,HARKNESS 323-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 323,HARKNESS 323,HARKNESS 323-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 324,HARKNESS 324,HARKNESS 324-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 324,HARKNESS 324,HARKNESS 324-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 326A,HARKNESS 326A,HARKNESS 326A-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 326B,HARKNESS 326B,HARKNESS 326B-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 327,HARKNESS 327,HARKNESS 327-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 328,HARKNESS 328,HARKNESS 328-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 328,HARKNESS 328,HARKNESS 328-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 329,HARKNESS 329,HARKNESS 329-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 329,HARKNESS 329,HARKNESS 329-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 330,HARKNESS 330,HARKNESS 330-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 3,HARKNESS 330,HARKNESS 330,HARKNESS 330-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 402,HARKNESS 402,HARKNESS 402-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 406,HARKNESS 406,HARKNESS 406-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 406,HARKNESS 406,HARKNESS 406-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 410,HARKNESS 410,HARKNESS 410-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 410,HARKNESS 410,HARKNESS 410-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 422,HARKNESS 422,HARKNESS 422-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 422,HARKNESS 422,HARKNESS 422-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 423,HARKNESS 423,HARKNESS 423-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 426,HARKNESS 426,HARKNESS 426-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 426,HARKNESS 426,HARKNESS 426-2,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 429,HARKNESS 429,HARKNESS 429-1,Single,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 430,HARKNESS 430,HARKNESS 430-1,Double,,CoEd,Spring General Housing Selection
HARKNESS HOUSE,HARKNESS FL 4,HARKNESS 430,HARKNESS 430,HARKNESS 430-2,Double,,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 105,HEGEMAN 105,HEGEMAN 105-1,Double,,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 B,HEGEMAN 105,HEGEMAN 105,HEGEMAN 105-2,Double,,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 108,HEGEMAN 108 108,HEGEMAN 108 108A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 108,HEGEMAN 108 108,HEGEMAN 108 108B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 C,HEGEMAN 108,HEGEMAN 108 108,HEGEMAN 108 108C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 111,HEGEMAN 111 111,HEGEMAN 111 111A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 111,HEGEMAN 111 111,HEGEMAN 111 111B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 D,HEGEMAN 111,HEGEMAN 111 111,HEGEMAN 111 111C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 112,HEGEMAN 112 112,HEGEMAN 112 112A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 112,HEGEMAN 112 112,HEGEMAN 112 112B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 112,HEGEMAN 112 112,HEGEMAN 112 112C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 115,HEGEMAN 115,HEGEMAN 115-1,Single,,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 116,HEGEMAN 116 116,HEGEMAN 116 116A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 116,HEGEMAN 116 116,HEGEMAN 116 116B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 1 E,HEGEMAN 116,HEGEMAN 116 116,HEGEMAN 116 116C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 202,HEGEMAN 202,HEGEMAN 202-1,Double,,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 202,HEGEMAN 202,HEGEMAN 202-2,Double,,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 203,HEGEMAN 203 203,HEGEMAN 203 203A-,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 203,HEGEMAN 203 203,HEGEMAN 203 203C-,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 A,HEGEMAN 203,HEGEMAN 203 203,HEGEMAN 203 203E-,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 204,HEGEMAN 204 204,HEGEMAN 204 204A-,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 204,HEGEMAN 204 204,HEGEMAN 204 204C-,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 B,HEGEMAN 204,HEGEMAN 204 204,HEGEMAN 204 204E-,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 208,HEGEMAN 208 208,HEGEMAN 208 208A-,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 C,HEGEMAN 208,HEGEMAN 208 208,HEGEMAN 208 208B-,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 211,HEGEMAN 211 211,HEGEMAN 211 211A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 211,HEGEMAN 211 211,HEGEMAN 211 211B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 D,HEGEMAN 211,HEGEMAN 211 211,HEGEMAN 211 211C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 212,HEGEMAN 212,HEGEMAN 212-1,Double,,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 212,HEGEMAN 212,HEGEMAN 212-2,Double,,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 213,HEGEMAN 213 213,HEGEMAN 213 213A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 213,HEGEMAN 213 213,HEGEMAN 213 213C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 2 E,HEGEMAN 213,HEGEMAN 213 213,HEGEMAN 213 213D-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 303,HEGEMAN 303 303,HEGEMAN 303 303A-,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 303,HEGEMAN 303 303,HEGEMAN 303 303B-,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 A,HEGEMAN 303,HEGEMAN 303 303,HEGEMAN 303 303C-,Single (Suite/Apartment),3.0,Female,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 305,HEGEMAN 305,HEGEMAN 305-1,Double,,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 305,HEGEMAN 305,HEGEMAN 305-2,Double,,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 306,HEGEMAN 306 306,HEGEMAN 306 306A-,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 306,HEGEMAN 306 306,HEGEMAN 306 306B-,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 B,HEGEMAN 306,HEGEMAN 306 306,HEGEMAN 306 306C-,Single (Suite/Apartment),3.0,Male,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 307,HEGEMAN 307 307,HEGEMAN 307 307A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 307,HEGEMAN 307 307,HEGEMAN 307 307B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 307,HEGEMAN 307 307,HEGEMAN 307 307C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 308,HEGEMAN 308 308,HEGEMAN 308 308A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 308,HEGEMAN 308 308,HEGEMAN 308 308B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 C,HEGEMAN 308,HEGEMAN 308 308,HEGEMAN 308 308C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 309,HEGEMAN 309 309,HEGEMAN 309 309A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 309,HEGEMAN 309 309,HEGEMAN 309 309B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 309,HEGEMAN 309 309,HEGEMAN 309 309C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 310,HEGEMAN 310 310,HEGEMAN 310 310A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 310,HEGEMAN 310 310,HEGEMAN 310 310B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 3 D,HEGEMAN 310,HEGEMAN 310 310,HEGEMAN 310 310C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 401,HEGEMAN 401 401,HEGEMAN 401 401A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 401,HEGEMAN 401 401,HEGEMAN 401 401B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 401,HEGEMAN 401 401,HEGEMAN 401 401C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 402,HEGEMAN 402 402,HEGEMAN 402 402A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 402,HEGEMAN 402 402,HEGEMAN 402 402B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 C,HEGEMAN 402,HEGEMAN 402 402,HEGEMAN 402 402C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 403,HEGEMAN 403 403,HEGEMAN 403 403A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 403,HEGEMAN 403 403,HEGEMAN 403 403B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 403,HEGEMAN 403 403,HEGEMAN 403 403C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 404,HEGEMAN 404 404,HEGEMAN 404 404A-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 404,HEGEMAN 404 404,HEGEMAN 404 404B-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
HEGEMAN HALL,HEGEMAN FL 4 D,HEGEMAN 404,HEGEMAN 404 404,HEGEMAN 404 404C-,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
